corpus,tokenizer,form,pieces,occurrences,lexicon
mentalriskes,e5 / XLM-R,terminado,▁termina | do,1,False
mentalriskes,e5 / XLM-R,terminarlas,▁terminar | las,1,False
mentalriskes,e5 / XLM-R,tiembla,▁tiem | bla,1,False
mentalriskes,e5 / XLM-R,tiemblan,▁tiem | blan,1,False
mentalriskes,e5 / XLM-R,tienden,▁tien | den,1,False
mentalriskes,e5 / XLM-R,tolero,▁to | ler | o,1,False
mentalriskes,e5 / XLM-R,tomarlos,▁tomar | los,1,False
mentalriskes,e5 / XLM-R,tomarnos,▁tomar | nos,1,False
mentalriskes,e5 / XLM-R,tomarse,▁tomar | se,1,False
mentalriskes,e5 / XLM-R,tomará,▁tomar | á,1,False
mentalriskes,e5 / XLM-R,tomándonos,▁tom | ándonos,1,False
mentalriskes,e5 / XLM-R,tontas,▁to | ntas,1,False
mentalriskes,e5 / XLM-R,tontearía,▁to | nte | a | ría,1,False
mentalriskes,e5 / XLM-R,tontería,▁ton | tería,1,False
mentalriskes,e5 / XLM-R,trabajarlo,▁trabajar | lo,1,False
mentalriskes,e5 / XLM-R,trabajaría,▁trabajar | ía,1,False
mentalriskes,e5 / XLM-R,trabajas,▁trabaja | s,1,False
mentalriskes,e5 / XLM-R,trabaje,▁tra | ba | je,1,False
mentalriskes,e5 / XLM-R,trabo,▁tra | bo,1,False
mentalriskes,e5 / XLM-R,traería,▁tra | ería,1,False
mentalriskes,e5 / XLM-R,traiga,▁tra | iga,1,False
mentalriskes,e5 / XLM-R,traigo,tra | igo,1,False
mentalriskes,e5 / XLM-R,tranquilamente,▁tranquila | mente,1,False
mentalriskes,e5 / XLM-R,tranquilizado,▁tranquil | izado,1,False
mentalriskes,e5 / XLM-R,tranquilo,tran | qui | lo,1,False
mentalriskes,e5 / XLM-R,transformado,▁transforma | do,1,False
mentalriskes,e5 / XLM-R,tratando,▁trata | ndo,1,False
mentalriskes,e5 / XLM-R,tumbado,▁tu | mba | do,1,False
mentalriskes,e5 / XLM-R,tutora,▁tutor | a,1,False
mentalriskes,e5 / XLM-R,tuvieras,▁tu | viera | s,1,False
mentalriskes,e5 / XLM-R,unida,▁un | ida,1,False
mentalriskes,e5 / XLM-R,uroboros,▁uro | boro | s,1,False
mentalriskes,e5 / XLM-R,usaría,▁usar | ía,1,False
mentalriskes,e5 / XLM-R,usualmente,▁usual | mente,1,False
mentalriskes,e5 / XLM-R,utilizan,▁utiliza | n,1,False
mentalriskes,e5 / XLM-R,uñas,▁u | ñas,1,False
mentalriskes,e5 / XLM-R,vacío,▁ | vací | o,1,True
mentalriskes,e5 / XLM-R,vacíos,vací | os,1,True
mentalriskes,e5 / XLM-R,validar,▁valida | r,1,False
mentalriskes,e5 / XLM-R,valiente,▁vali | ente,1,False
mentalriskes,e5 / XLM-R,valora,▁valor | a,1,False
mentalriskes,e5 / XLM-R,valorarme,▁valorar | me,1,False
mentalriskes,e5 / XLM-R,vea,▁ve | a,1,False
mentalriskes,e5 / XLM-R,vean,▁ve | an,1,False
mentalriskes,e5 / XLM-R,vendría,▁vend | ría,1,False
mentalriskes,e5 / XLM-R,vengan,▁venga | n,1,False
mentalriskes,e5 / XLM-R,venido,▁veni | do,1,False
mentalriskes,e5 / XLM-R,ventilado,▁ventila | do,1,False
mentalriskes,e5 / XLM-R,viajes,▁viaje | s,1,False
mentalriskes,e5 / XLM-R,vicioso,▁vi | cioso,1,False
mentalriskes,e5 / XLM-R,videojuegos,▁video | ju | ego | s,1,False
mentalriskes,e5 / XLM-R,viniese,▁vin | iese,1,False
mentalriskes,e5 / XLM-R,violentas,▁violent | as,1,False
mentalriskes,e5 / XLM-R,visitarme,▁visitar | me,1,False
mentalriskes,e5 / XLM-R,vislumbrar,▁vi | slu | mbra | r,1,False
mentalriskes,e5 / XLM-R,vitales,▁vital | es,1,False
mentalriskes,e5 / XLM-R,vivido,▁vivi | do,1,False
mentalriskes,e5 / XLM-R,vivo,vi | vo,1,False
mentalriskes,e5 / XLM-R,volvi,▁vol | vi,1,False
mentalriskes,e5 / XLM-R,volviera,▁vol | viera,1,False
mentalriskes,e5 / XLM-R,volvimos,▁vol | vimo | s,1,False
mentalriskes,e5 / XLM-R,volvía,▁vol | ví | a,1,False
mentalriskes,e5 / XLM-R,vuelven,▁vuelve | n,1,False
mentalriskes,e5 / XLM-R,vínculos,▁vínculo | s,1,False
mentalriskes,e5 / XLM-R,ámbitos,▁ámbito | s,1,False
mentalriskes,mDeBERTa-v3,cosas,▁cosa | s,98,False
mentalriskes,mDeBERTa-v3,siento,▁si | ento,91,False
mentalriskes,mDeBERTa-v3,veces,▁vec | es,56,False
mentalriskes,mDeBERTa-v3,ansiedad,ansi | edad,40,True
mentalriskes,mDeBERTa-v3,miedo,▁mie | do,38,True
mentalriskes,mDeBERTa-v3,pensamientos,▁pens | amientos,37,False
mentalriskes,mDeBERTa-v3,ejemplo,e | jemplo,33,False
mentalriskes,mDeBERTa-v3,quiero,▁quier | o,32,False
mentalriskes,mDeBERTa-v3,cuesta,▁cu | esta,30,False
mentalriskes,mDeBERTa-v3,situaciones,▁situa | ciones,29,False
mentalriskes,mDeBERTa-v3,pienso,piens | o,27,False
mentalriskes,mDeBERTa-v3,tampoco,▁tam | poco,27,False
mentalriskes,mDeBERTa-v3,hacerlo,▁hacer | lo,26,False
mentalriskes,mDeBERTa-v3,atención,a | tención,24,False
mentalriskes,mDeBERTa-v3,capaz,▁capa | z,24,False
mentalriskes,mDeBERTa-v3,haciendo,▁ha | ciendo,24,False
mentalriskes,mDeBERTa-v3,realmente,▁re | almente,24,False
mentalriskes,mDeBERTa-v3,salir,▁sali | r,24,False
mentalriskes,mDeBERTa-v3,situación,▁situa | ción,24,False
mentalriskes,mDeBERTa-v3,veo,▁ve | o,24,False
mentalriskes,mDeBERTa-v3,decir,▁de | cir,23,False
mentalriskes,mDeBERTa-v3,gustaría,▁gusta | ría,22,False
mentalriskes,mDeBERTa-v3,hablar,▁habla | r,22,False
mentalriskes,mDeBERTa-v3,bastante,▁ba | stante,20,False
mentalriskes,mDeBERTa-v3,intento,▁intent | o,20,False
mentalriskes,mDeBERTa-v3,ataque,a | taque,19,False
mentalriskes,mDeBERTa-v3,suelo,▁su | elo,19,False
mentalriskes,mDeBERTa-v3,aún,a | ún,18,False
mentalriskes,mDeBERTa-v3,incluso,▁inclus | o,18,False
mentalriskes,mDeBERTa-v3,peor,▁pe | or,18,False
mentalriskes,mDeBERTa-v3,dejar,▁de | jar,17,False
mentalriskes,mDeBERTa-v3,pensando,▁pens | ando,17,False
mentalriskes,mDeBERTa-v3,quizás,▁qui | zás,17,False
mentalriskes,mDeBERTa-v3,sentirme,▁sentir | me,17,False
mentalriskes,mDeBERTa-v3,muerte,▁muert | e,16,True
mentalriskes,mDeBERTa-v3,novio,▁novi | o,16,False
mentalriskes,mDeBERTa-v3,quedo,▁que | do,16,False
mentalriskes,mDeBERTa-v3,estudiar,▁estudia | r,15,False
mentalriskes,mDeBERTa-v3,luego,▁lu | ego,15,False
mentalriskes,mDeBERTa-v3,sensación,▁sens | ación,15,False
mentalriskes,mDeBERTa-v3,tenía,▁ten | ía,15,False
mentalriskes,mDeBERTa-v3,vueltas,▁v | uelta | s,15,False
mentalriskes,mDeBERTa-v3,empezar,▁empe | zar,14,False
mentalriskes,mDeBERTa-v3,empiezo,empi | ezo,14,False
mentalriskes,mDeBERTa-v3,intentar,▁in | tentar,14,False
mentalriskes,mDeBERTa-v3,nunca,nunc | a,14,False
mentalriskes,mDeBERTa-v3,relación,▁rela | ción,14,False
mentalriskes,mDeBERTa-v3,ahí,a | hí,13,False
mentalriskes,mDeBERTa-v3,llevo,▁llev | o,13,False
mentalriskes,mDeBERTa-v3,simplemente,▁simple | mente,13,False
mentalriskes,mDeBERTa-v3,suele,▁su | ele,12,False
mentalriskes,mDeBERTa-v3,tardes,▁tarde | s,12,False
mentalriskes,mDeBERTa-v3,conversación,▁conversa | ción,11,False
mentalriskes,mDeBERTa-v3,después,▁desp | ués,11,False
mentalriskes,mDeBERTa-v3,nerviosa,▁nervi | osa,11,True
mentalriskes,mDeBERTa-v3,supongo,▁su | pongo,11,False
mentalriskes,mDeBERTa-v3,Creo,▁Cre | o,10,False
mentalriskes,mDeBERTa-v3,complicado,▁complica | do,10,False
mentalriskes,mDeBERTa-v3,esfuerzo,esfu | erzo,10,False
mentalriskes,mDeBERTa-v3,estudios,estudio | s,10,False
mentalriskes,mDeBERTa-v3,manera,▁man | era,10,False
mentalriskes,mDeBERTa-v3,mañana,mañ | ana,10,False
mentalriskes,mDeBERTa-v3,móvil,▁m | óvil,10,False
mentalriskes,mDeBERTa-v3,vienen,▁vien | en,10,False
mentalriskes,mDeBERTa-v3,Supongo,▁Su | pongo,9,False
mentalriskes,mDeBERTa-v3,cansado,▁can | s | ado,9,True
mentalriskes,mDeBERTa-v3,compañeros,▁compañ | eros,9,False
mentalriskes,mDeBERTa-v3,considero,▁consider | o,9,False
mentalriskes,mDeBERTa-v3,doy,▁do | y,9,False
mentalriskes,mDeBERTa-v3,entiendo,▁en | tiendo,9,False
mentalriskes,mDeBERTa-v3,entonces,ent | onces,9,False
mentalriskes,mDeBERTa-v3,exponer,▁expon | er,9,False
mentalriskes,mDeBERTa-v3,hablando,▁habla | ndo,9,False
mentalriskes,mDeBERTa-v3,intentando,▁intent | ando,9,False
mentalriskes,mDeBERTa-v3,pasando,▁pas | ando,9,False
mentalriskes,mDeBERTa-v3,pensamiento,▁pens | amiento,9,False
mentalriskes,mDeBERTa-v3,Ahora,▁A | hora,8,False
mentalriskes,mDeBERTa-v3,Así,▁As | í,8,False
mentalriskes,mDeBERTa-v3,difícil,▁di | fíci | l,8,False
mentalriskes,mDeBERTa-v3,emociones,▁emocion | es,8,False
mentalriskes,mDeBERTa-v3,empecé,▁empe | cé,8,False
mentalriskes,mDeBERTa-v3,exactamente,▁exact | amente,8,False
mentalriskes,mDeBERTa-v3,intentarlo,▁intent | arlo,8,False
mentalriskes,mDeBERTa-v3,normalmente,▁normal | mente,8,False
mentalriskes,mDeBERTa-v3,quedar,▁que | dar,8,False
mentalriskes,mDeBERTa-v3,quería,▁que | ría,8,False
mentalriskes,mDeBERTa-v3,sigo,▁sig | o,8,False
mentalriskes,mDeBERTa-v3,Además,▁A | demás,7,False
mentalriskes,mDeBERTa-v3,Realmente,▁Real | mente,7,False
mentalriskes,mDeBERTa-v3,acabo,▁acab | o,7,False
mentalriskes,mDeBERTa-v3,acuerdo,a | cuerdo,7,False
mentalriskes,mDeBERTa-v3,amigas,▁amiga | s,7,False
mentalriskes,mDeBERTa-v3,autobús,▁auto | bús,7,False
mentalriskes,mDeBERTa-v3,cuerpo,▁c | uerpo,7,False
mentalriskes,mDeBERTa-v3,dejo,▁de | jo,7,False
mentalriskes,mDeBERTa-v3,diciendo,▁di | ciendo,7,False
mentalriskes,mDeBERTa-v3,hablamos,▁habla | mos,7,False
mentalriskes,mDeBERTa-v3,hacen,▁hace | n,7,False
mentalriskes,mDeBERTa-v3,puerta,puert | a,7,False
mentalriskes,mDeBERTa-v3,quiera,▁quier | a,7,False
mentalriskes,mDeBERTa-v3,sentía,▁sent | ía,7,False
mentalriskes,mDeBERTa-v3,siquiera,▁si | quier | a,7,False
mentalriskes,mDeBERTa-v3,teniendo,▁ten | iendo,7,False
mentalriskes,mDeBERTa-v3,trabajar,▁trabaja | r,7,False
mentalriskes,mDeBERTa-v3,tuviera,▁tu | viera,7,False
mentalriskes,mDeBERTa-v3,apuntes,▁apunt | es,6,False
mentalriskes,mDeBERTa-v3,coger,▁co | ger,6,False
mentalriskes,mDeBERTa-v3,constantemente,▁constant | emente,6,False
mentalriskes,mDeBERTa-v3,demasiado,▁de | masi | ado,6,False
mentalriskes,mDeBERTa-v3,disfrutar,▁disfruta | r,6,False
mentalriskes,mDeBERTa-v3,distraigo,▁distra | igo,6,False
mentalriskes,mDeBERTa-v3,encima,▁en | cima,6,False
mentalriskes,mDeBERTa-v3,escuchar,▁escucha | r,6,False
mentalriskes,mDeBERTa-v3,gustaba,▁gusta | ba,6,False
mentalriskes,mDeBERTa-v3,hablo,▁hab | lo,6,False
mentalriskes,mDeBERTa-v3,haría,▁har | ía,6,False
mentalriskes,mDeBERTa-v3,justo,▁just | o,6,False
mentalriskes,mDeBERTa-v3,lejos,▁le | jos,6,False
mentalriskes,mDeBERTa-v3,llevar,▁lleva | r,6,False
mentalriskes,mDeBERTa-v3,momentos,▁momento | s,6,False
mentalriskes,mDeBERTa-v3,morir,▁mori | r,6,True
mentalriskes,mDeBERTa-v3,necesito,▁necesit | o,6,False
mentalriskes,mDeBERTa-v3,preocuparme,▁preocupa | rme,6,False
mentalriskes,mDeBERTa-v3,puedo,pued | o,6,False
mentalriskes,mDeBERTa-v3,sentí,▁sent | í,6,False
mentalriskes,mDeBERTa-v3,sesión,▁se | sión,6,False
mentalriskes,mDeBERTa-v3,Pienso,▁Pien | s | o,5,False
mentalriskes,mDeBERTa-v3,Siento,▁S | iento,5,False
mentalriskes,mDeBERTa-v3,acabar,▁acaba | r,5,False
mentalriskes,mDeBERTa-v3,allí,▁all | í,5,False
mentalriskes,mDeBERTa-v3,carrera,▁c | arrera,5,False
mentalriskes,mDeBERTa-v3,confianza,▁confi | anza,5,False
mentalriskes,mDeBERTa-v3,conforme,▁conform | e,5,False
mentalriskes,mDeBERTa-v3,conseguí,▁consegu | í,5,False
mentalriskes,mDeBERTa-v3,controlar,▁control | ar,5,False
mentalriskes,mDeBERTa-v3,conversaciones,▁conversa | ciones,5,False
mentalriskes,mDeBERTa-v3,desconocidos,▁des | conocido | s,5,False
mentalriskes,mDeBERTa-v3,dio,▁di | o,5,False
mentalriskes,mDeBERTa-v3,diría,▁di | ría,5,False
mentalriskes,mDeBERTa-v3,disfruto,▁disfrut | o,5,False
mentalriskes,mDeBERTa-v3,entender,▁entend | er,5,False
mentalriskes,mDeBERTa-v3,equivocarme,▁equivoca | rme,5,False
mentalriskes,mDeBERTa-v3,estando,▁est | ando,5,False
mentalriskes,mDeBERTa-v3,estudiando,▁estudi | ando,5,False
mentalriskes,mDeBERTa-v3,explicación,▁explica | ción,5,False
mentalriskes,mDeBERTa-v3,fuerzas,▁fuer | zas,5,False
mentalriskes,mDeBERTa-v3,fácil,▁fá | cil,5,False
mentalriskes,mDeBERTa-v3,gimnasio,▁gimnas | i | o,5,False
mentalriskes,mDeBERTa-v3,imposible,▁im | posible,5,False
mentalriskes,mDeBERTa-v3,intentaré,▁in | tentar | é,5,False
mentalriskes,mDeBERTa-v3,intenté,▁intent | é,5,False
mentalriskes,mDeBERTa-v3,malestar,▁mal | estar,5,False
mentalriskes,mDeBERTa-v3,pasaba,▁pas | aba,5,False
mentalriskes,mDeBERTa-v3,pasarme,▁pasar | me,5,False
mentalriskes,mDeBERTa-v3,pecho,▁pech | o,5,False
mentalriskes,mDeBERTa-v3,pensaba,▁pensa | ba,5,False
mentalriskes,mDeBERTa-v3,pesada,▁pesa | da,5,False
mentalriskes,mDeBERTa-v3,prefiero,▁prefi | ero,5,False
mentalriskes,mDeBERTa-v3,prestar,▁presta | r,5,False
mentalriskes,mDeBERTa-v3,pudiese,▁pudi | ese,5,False
mentalriskes,mDeBERTa-v3,quedarme,▁que | darme,5,False
mentalriskes,mDeBERTa-v3,respecto,▁respect | o,5,False
mentalriskes,mDeBERTa-v3,sabría,▁sab | ría,5,False
mentalriskes,mDeBERTa-v3,sigue,▁sigu | e,5,False
mentalriskes,mDeBERTa-v3,todavía,▁toda | vía,5,False
mentalriskes,mDeBERTa-v3,tranquila,▁tranquil | a,5,False
mentalriskes,mDeBERTa-v3,tranquilo,▁tranquil | o,5,False
mentalriskes,mDeBERTa-v3,vergüenza,▁ver | güen | za,5,False
mentalriskes,mDeBERTa-v3,único,únic | o,5,False
mentalriskes,mDeBERTa-v3,Ahí,▁A | hí,4,False
mentalriskes,mDeBERTa-v3,Entonces,▁Ent | onces,4,False
mentalriskes,mDeBERTa-v3,Intento,▁In | tento,4,False
mentalriskes,mDeBERTa-v3,Quizás,▁Qui | zás,4,False
mentalriskes,mDeBERTa-v3,aceptar,▁acept | ar,4,False
mentalriskes,mDeBERTa-v3,aceptarlo,▁acept | arlo,4,False
mentalriskes,mDeBERTa-v3,acerca,a | cerca,4,False
mentalriskes,mDeBERTa-v3,actuar,▁actua | r,4,False
mentalriskes,mDeBERTa-v3,adelante,a | delante,4,False
mentalriskes,mDeBERTa-v3,agobio,▁ago | bio,4,True
mentalriskes,mDeBERTa-v3,aguantar,▁agua | ntar,4,False
mentalriskes,mDeBERTa-v3,ajetreada,aje | tre | ada,4,False
mentalriskes,mDeBERTa-v3,alrededor,▁al | re | dedor,4,False
mentalriskes,mDeBERTa-v3,apetece,apete | ce,4,False
mentalriskes,mDeBERTa-v3,atenta,▁atent | a,4,False
mentalriskes,mDeBERTa-v3,automático,automátic | o,4,False
mentalriskes,mDeBERTa-v3,básicamente,▁bás | icamente,4,False
mentalriskes,mDeBERTa-v3,claramente,▁clar | amente,4,False
mentalriskes,mDeBERTa-v3,clases,▁clas | es,4,False
mentalriskes,mDeBERTa-v3,comentado,▁comenta | do,4,False
mentalriskes,mDeBERTa-v3,conectar,▁conecta | r,4,False
mentalriskes,mDeBERTa-v3,conté,▁con | té,4,False
mentalriskes,mDeBERTa-v3,culpable,▁culp | able,4,True
mentalriskes,mDeBERTa-v3,decirme,▁deci | rme,4,False
mentalriskes,mDeBERTa-v3,dejado,▁de | jado,4,False
mentalriskes,mDeBERTa-v3,distraerme,▁distra | er | me,4,False
mentalriskes,mDeBERTa-v3,dudas,▁du | das,4,False
mentalriskes,mDeBERTa-v3,empezó,▁empe | zó,4,False
mentalriskes,mDeBERTa-v3,encantaría,▁encanta | ría,4,False
mentalriskes,mDeBERTa-v3,entendido,▁entend | ido,4,False
mentalriskes,mDeBERTa-v3,esperaba,▁espera | ba,4,False
mentalriskes,mDeBERTa-v3,esperando,▁espera | ndo,4,False
mentalriskes,mDeBERTa-v3,estaria,▁estar | ia,4,False
mentalriskes,mDeBERTa-v3,evito,▁evit | o,4,False
mentalriskes,mDeBERTa-v3,exposición,▁ex | posición,4,False
mentalriskes,mDeBERTa-v3,fuerte,▁fuer | te,4,False
mentalriskes,mDeBERTa-v3,habitación,habitació | n,4,False
mentalriskes,mDeBERTa-v3,hablado,▁habla | do,4,False
mentalriskes,mDeBERTa-v3,hacía,▁ha | cía,4,False
mentalriskes,mDeBERTa-v3,igualmente,▁igual | mente,4,False
mentalriskes,mDeBERTa-v3,imagino,▁imagin | o,4,False
mentalriskes,mDeBERTa-v3,intensa,▁intens | a,4,False
mentalriskes,mDeBERTa-v3,intentado,▁intent | ado,4,False
mentalriskes,mDeBERTa-v3,inútil,▁in | útil,4,False
mentalriskes,mDeBERTa-v3,llego,▁lleg | o,4,False
mentalriskes,mDeBERTa-v3,límite,▁lí | mite,4,False
mentalriskes,mDeBERTa-v3,mantener,▁manten | er,4,False
mentalriskes,mDeBERTa-v3,mayores,▁mayor | es,4,False
mentalriskes,mDeBERTa-v3,meterme,▁meter | me,4,False
mentalriskes,mDeBERTa-v3,notas,▁not | as,4,False
mentalriskes,mDeBERTa-v3,ocasiones,▁ocasi | ones,4,False
mentalriskes,mDeBERTa-v3,ocurrir,ocurr | ir,4,False
mentalriskes,mDeBERTa-v3,padres,▁padre | s,4,False
mentalriskes,mDeBERTa-v3,palabras,palabra | s,4,False
mentalriskes,mDeBERTa-v3,parada,▁para | da,4,False
mentalriskes,mDeBERTa-v3,pasó,▁pas | ó,4,False
mentalriskes,mDeBERTa-v3,pensado,▁pensa | do,4,False
mentalriskes,mDeBERTa-v3,perdido,▁per | dido,4,False
mentalriskes,mDeBERTa-v3,perdona,▁perdon | a,4,False
mentalriskes,mDeBERTa-v3,plazo,▁plaz | o,4,False
mentalriskes,mDeBERTa-v3,podria,▁pod | ria,4,False
mentalriskes,mDeBERTa-v3,preocupe,▁preocup | e,4,True
mentalriskes,mDeBERTa-v3,primero,▁primer | o,4,False
mentalriskes,mDeBERTa-v3,próxima,▁próxim | a,4,False
mentalriskes,mDeBERTa-v3,razón,▁raz | ón,4,False
mentalriskes,mDeBERTa-v3,refieres,▁refi | eres,4,False
mentalriskes,mDeBERTa-v3,sea,▁se | a,4,False
mentalriskes,mDeBERTa-v3,sensaciones,▁sens | aciones,4,False
mentalriskes,mDeBERTa-v3,sienta,▁si | enta,4,False
mentalriskes,mDeBERTa-v3,sintiendo,▁sin | tiendo,4,False
mentalriskes,mDeBERTa-v3,subirme,▁sub | irme,4,False
mentalriskes,mDeBERTa-v3,tenemos,▁te | nemos,4,False
mentalriskes,mDeBERTa-v3,trabajos,▁trabajo | s,4,False
mentalriskes,mDeBERTa-v3,tristeza,▁triste | za,4,True
mentalriskes,mDeBERTa-v3,valiosa,▁vali | osa,4,False
mentalriskes,mDeBERTa-v3,viendo,▁v | iendo,4,False
mentalriskes,mDeBERTa-v3,épocas,é | poca | s,4,False
mentalriskes,mDeBERTa-v3,últimamente,últim | amente,4,False
mentalriskes,mDeBERTa-v3,Aún,▁A | ún,3,False
mentalriskes,mDeBERTa-v3,Después,▁Desp | ués,3,False
mentalriskes,mDeBERTa-v3,Incluso,▁Inclus | o,3,False
mentalriskes,mDeBERTa-v3,abrir,▁abri | r,3,False
mentalriskes,mDeBERTa-v3,acudir,▁acu | dir,3,False
mentalriskes,mDeBERTa-v3,alivia,▁ali | via,3,False
mentalriskes,mDeBERTa-v3,alivio,▁ali | vio,3,False
mentalriskes,mDeBERTa-v3,amargado,▁amar | gado,3,False
mentalriskes,mDeBERTa-v3,aparecen,▁aparec | en,3,False
mentalriskes,mDeBERTa-v3,aspectos,▁aspect | os,3,False
mentalriskes,mDeBERTa-v3,atender,▁at | ender,3,False
mentalriskes,mDeBERTa-v3,atractiva,▁atrac | tiva,3,False
mentalriskes,mDeBERTa-v3,atrás,▁at | rás,3,False
mentalriskes,mDeBERTa-v3,ayudaría,▁ayuda | ría,3,False
mentalriskes,mDeBERTa-v3,bucle,▁bu | cle,3,False
mentalriskes,mDeBERTa-v3,calmarme,▁calm | arme,3,False
mentalriskes,mDeBERTa-v3,cercanos,▁cercan | os,3,False
mentalriskes,mDeBERTa-v3,cocinar,cocina | r,3,False
mentalriskes,mDeBERTa-v3,cojo,▁co | jo,3,False
mentalriskes,mDeBERTa-v3,colmo,▁col | mo,3,False
mentalriskes,mDeBERTa-v3,completamente,▁completa | mente,3,False
mentalriskes,mDeBERTa-v3,concentrarme,▁concentra | rme,3,False
mentalriskes,mDeBERTa-v3,concentro,▁concentr | o,3,True
mentalriskes,mDeBERTa-v3,conexión,conex | ión,3,False
mentalriskes,mDeBERTa-v3,conocía,▁conoc | ía,3,False
mentalriskes,mDeBERTa-v3,conozco,▁con | o | zco,3,False
mentalriskes,mDeBERTa-v3,continuamente,▁continu | amente,3,False
mentalriskes,mDeBERTa-v3,corazón,▁cor | azón,3,False
mentalriskes,mDeBERTa-v3,correcto,▁correct | o,3,False
mentalriskes,mDeBERTa-v3,correo,▁corre | o,3,False
mentalriskes,mDeBERTa-v3,cotidianas,▁c | otidian | as,3,False
mentalriskes,mDeBERTa-v3,daño,▁da | ño,3,False
mentalriskes,mDeBERTa-v3,decidí,▁decid | í,3,False
mentalriskes,mDeBERTa-v3,decirlo,▁deci | rlo,3,False
mentalriskes,mDeBERTa-v3,deje,▁de | je,3,False
mentalriskes,mDeBERTa-v3,diferentes,▁diferente | s,3,False
mentalriskes,mDeBERTa-v3,diga,▁dig | a,3,False
mentalriskes,mDeBERTa-v3,directamente,▁direct | amente,3,False
mentalriskes,mDeBERTa-v3,disonancia,dison | ancia,3,False
mentalriskes,mDeBERTa-v3,dándole,▁d | ándole,3,False
mentalriskes,mDeBERTa-v3,elegir,e | legir,3,False
mentalriskes,mDeBERTa-v3,encontrado,▁encontra | do,3,False
mentalriskes,mDeBERTa-v3,enfrentarme,▁enfrent | arme,3,False
mentalriskes,mDeBERTa-v3,esquema,▁esque | ma,3,False
mentalriskes,mDeBERTa-v3,estudiado,▁estudia | do,3,False
mentalriskes,mDeBERTa-v3,exposiciones,▁ex | posiciones,3,False
mentalriskes,mDeBERTa-v3,foco,▁foc | o,3,False
mentalriskes,mDeBERTa-v3,frustración,▁frustra | ción,3,True
mentalriskes,mDeBERTa-v3,golpe,golp | e,3,False
mentalriskes,mDeBERTa-v3,gustan,▁gusta | n,3,False
mentalriskes,mDeBERTa-v3,gustaria,▁gusta | ria,3,False
mentalriskes,mDeBERTa-v3,gusten,▁gust | en,3,False
mentalriskes,mDeBERTa-v3,horrible,▁ho | rrible,3,False
mentalriskes,mDeBERTa-v3,importantes,▁importante | s,3,False
mentalriskes,mDeBERTa-v3,iniciar,▁inicia | r,3,False
mentalriskes,mDeBERTa-v3,llevamos,▁lleva | mos,3,False
mentalriskes,mDeBERTa-v3,mayoría,▁mayor | ía,3,False
mentalriskes,mDeBERTa-v3,mejora,▁mejor | a,3,False
mentalriskes,mDeBERTa-v3,mirando,▁mir | ando,3,False
mentalriskes,mDeBERTa-v3,morirme,▁mor | irme,3,False
mentalriskes,mDeBERTa-v3,necesario,necesari | o,3,False
mentalriskes,mDeBERTa-v3,necesidad,▁neces | idad,3,False
mentalriskes,mDeBERTa-v3,nervios,▁nervi | os,3,True
mentalriskes,mDeBERTa-v3,nervioso,▁nervi | oso,3,True
mentalriskes,mDeBERTa-v3,noches,▁noch | es,3,False
mentalriskes,mDeBERTa-v3,olvidado,▁olvid | ado,3,False
mentalriskes,mDeBERTa-v3,opinión,o | pinión,3,False
mentalriskes,mDeBERTa-v3,parecía,▁parec | ía,3,False
mentalriskes,mDeBERTa-v3,partes,▁parte | s,3,False
mentalriskes,mDeBERTa-v3,pequeñas,▁pequeñ | as,3,False
mentalriskes,mDeBERTa-v3,perspectiva,▁perspectiv | a,3,False
mentalriskes,mDeBERTa-v3,pesar,▁pesa | r,3,False
mentalriskes,mDeBERTa-v3,pierdo,▁pierd | o,3,False
mentalriskes,mDeBERTa-v3,ponerme,poner | me,3,False
mentalriskes,mDeBERTa-v3,preocupaciones,▁preocupa | ciones,3,True
mentalriskes,mDeBERTa-v3,principio,▁principi | o,3,False
mentalriskes,mDeBERTa-v3,querer,▁que | rer,3,False
mentalriskes,mDeBERTa-v3,queridos,▁que | ridos,3,False
